seed,day,step,optionIndex,encounterId,encounterName,period,round,waveId,petId,name,element,quality,threat,pool,qualityWeights
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_001,棉悠悠,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_005,火绒狐,火,钻石,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_001,棉悠悠,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_005,火绒狐,火,钻石,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,4,wave_d07_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_004,翠叶鼠,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_002,捣蛋猫,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,7,6,1,enc_d07_evening_fixed,第七天晚上精英固定战,下午,5,wave_d07_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,1,wave_d08_morning,pal_001,棉悠悠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,1,wave_d08_morning,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_005,火绒狐,火,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_005,火绒狐,火,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,2,wave_d08_morning,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,3,wave_d08_morning,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_002,捣蛋猫,风,钻石,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_002,捣蛋猫,风,钻石,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,4,wave_d08_morning,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_002,捣蛋猫,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_005,火绒狐,火,钻石,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,3,1,enc_d08_midday_a,第八天精英遭遇A,上午,5,wave_d08_morning,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,1,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,1,wave_d08_afternoon,pal_004,翠叶鼠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,2,wave_d08_afternoon,pal_004,翠叶鼠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,3,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,4,wave_d08_afternoon,pal_004,翠叶鼠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_003,皮皮鸡,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_001,棉悠悠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_004,翠叶鼠,风,白银,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,8,6,1,enc_d08_evening_fixed,第八天晚上精英固定战,下午,5,wave_d08_afternoon,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,1,wave_d09_morning,pal_001,棉悠悠,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,1,wave_d09_morning,pal_003,皮皮鸡,风,青铜,124.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石0
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_004,翠叶鼠,风,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_001,棉悠悠,风,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_004,翠叶鼠,风,白银,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,2,wave_d09_morning,pal_005,火绒狐,火,青铜,189,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石1
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_005,火绒狐,火,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_004,翠叶鼠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_001,棉悠悠,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,3,wave_d09_morning,pal_002,捣蛋猫,风,青铜,255.4,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石2
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_002,捣蛋猫,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_004,翠叶鼠,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_005,火绒狐,火,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_002,捣蛋猫,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_001,棉悠悠,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_004,翠叶鼠,风,白银,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,4,wave_d09_morning,pal_003,皮皮鸡,风,青铜,323.3,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石3
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,5,wave_d09_morning,pal_004,翠叶鼠,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,5,wave_d09_morning,pal_005,火绒狐,火,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,5,wave_d09_morning,pal_003,皮皮鸡,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
ysbzs-local-3,9,3,1,enc_d09_midday_a,第九天Boss前遭遇A,上午,5,wave_d09_morning,pal_002,捣蛋猫,风,青铜,392.8,pal_001|pal_002|pal_003|pal_004|pal_005,青铜90/白银10/黄金0/钻石4
